Fecha,Día,Número de Día,Mes,Año,Semana del Año,Trimestre,Quincena
2020-01-22,Miercoles,22,1,2020,4,1,2
2020-01-23,Jueves,23,1,2020,4,1,2
2020-01-24,Viernes,24,1,2020,4,1,2
2020-01-25,Sabado,25,1,2020,4,1,2
2020-01-26,Domingo,26,1,2020,4,1,2
2020-01-27,Lunes,27,1,2020,5,1,2
2020-01-28,Martes,28,1,2020,5,1,2
2020-01-29,Miercoles,29,1,2020,5,1,2
2020-01-30,Jueves,30,1,2020,5,1,2
2020-01-31,Viernes,31,1,2020,5,1,2
2020-02-01,Sabado,1,2,2020,5,1,1
2020-02-02,Domingo,2,2,2020,5,1,1
2020-02-03,Lunes,3,2,2020,6,1,1
2020-02-04,Martes,4,2,2020,6,1,1
2020-02-05,Miercoles,5,2,2020,6,1,1
2020-02-06,Jueves,6,2,2020,6,1,1
2020-02-07,Viernes,7,2,2020,6,1,1
2020-02-08,Sabado,8,2,2020,6,1,1
2020-02-09,Domingo,9,2,2020,6,1,1
2020-02-10,Lunes,10,2,2020,7,1,1
2020-02-11,Martes,11,2,2020,7,1,1
2020-02-12,Miercoles,12,2,2020,7,1,1
2020-02-13,Jueves,13,2,2020,7,1,1
2020-02-14,Viernes,14,2,2020,7,1,1
2020-02-15,Sabado,15,2,2020,7,1,2
2020-02-16,Domingo,16,2,2020,7,1,2
2020-02-17,Lunes,17,2,2020,8,1,2
2020-02-18,Martes,18,2,2020,8,1,2
2020-02-19,Miercoles,19,2,2020,8,1,2
2020-02-20,Jueves,20,2,2020,8,1,2
2020-02-21,Viernes,21,2,2020,8,1,2
2020-02-22,Sabado,22,2,2020,8,1,2
2020-02-23,Domingo,23,2,2020,8,1,2
2020-02-24,Lunes,24,2,2020,9,1,2
2020-02-25,Martes,25,2,2020,9,1,2
2020-02-26,Miercoles,26,2,2020,9,1,2
2020-02-27,Jueves,27,2,2020,9,1,2
2020-02-28,Viernes,28,2,2020,9,1,2
2020-02-29,Sabado,29,2,2020,9,1,2
2020-03-01,Domingo,1,3,2020,9,1,1
2020-03-02,Lunes,2,3,2020,10,1,1
2020-03-03,Martes,3,3,2020,10,1,1
2020-03-04,Miercoles,4,3,2020,10,1,1
2020-03-05,Jueves,5,3,2020,10,1,1
2020-03-06,Viernes,6,3,2020,10,1,1
2020-03-07,Sabado,7,3,2020,10,1,1
2020-03-08,Domingo,8,3,2020,10,1,1
2020-03-09,Lunes,9,3,2020,11,1,1
2020-03-10,Martes,10,3,2020,11,1,1
2020-03-11,Miercoles,11,3,2020,11,1,1
2020-03-12,Jueves,12,3,2020,11,1,1
2020-03-13,Viernes,13,3,2020,11,1,1
2020-03-14,Sabado,14,3,2020,11,1,1
2020-03-15,Domingo,15,3,2020,11,1,2
2020-03-16,Lunes,16,3,2020,12,1,2
2020-03-17,Martes,17,3,2020,12,1,2
2020-03-18,Miercoles,18,3,2020,12,1,2
2020-03-19,Jueves,19,3,2020,12,1,2
2020-03-20,Viernes,20,3,2020,12,1,2
2020-03-21,Sabado,21,3,2020,12,1,2
2020-03-22,Domingo,22,3,2020,12,1,2
2020-03-23,Lunes,23,3,2020,13,1,2
2020-03-24,Martes,24,3,2020,13,1,2
2020-03-25,Miercoles,25,3,2020,13,1,2
2020-03-26,Jueves,26,3,2020,13,1,2
2020-03-27,Viernes,27,3,2020,13,1,2
2020-03-28,Sabado,28,3,2020,13,1,2
2020-03-29,Domingo,29,3,2020,13,1,2
2020-03-30,Lunes,30,3,2020,14,1,2
2020-03-31,Martes,31,3,2020,14,1,2
2020-04-01,Miercoles,1,4,2020,14,2,1
2020-04-02,Jueves,2,4,2020,14,2,1
2020-04-03,Viernes,3,4,2020,14,2,1
2020-04-04,Sabado,4,4,2020,14,2,1
2020-04-05,Domingo,5,4,2020,14,2,1
2020-04-06,Lunes,6,4,2020,15,2,1
2020-04-07,Martes,7,4,2020,15,2,1
2020-04-08,Miercoles,8,4,2020,15,2,1
2020-04-09,Jueves,9,4,2020,15,2,1
2020-04-10,Viernes,10,4,2020,15,2,1
2020-04-11,Sabado,11,4,2020,15,2,1
2020-04-12,Domingo,12,4,2020,15,2,1
2020-04-13,Lunes,13,4,2020,16,2,1
2020-04-14,Martes,14,4,2020,16,2,1
2020-04-15,Miercoles,15,4,2020,16,2,2
2020-04-16,Jueves,16,4,2020,16,2,2
2020-04-17,Viernes,17,4,2020,16,2,2
2020-04-18,Sabado,18,4,2020,16,2,2
2020-04-19,Domingo,19,4,2020,16,2,2
2020-04-20,Lunes,20,4,2020,17,2,2
2020-04-21,Martes,21,4,2020,17,2,2
2020-04-22,Miercoles,22,4,2020,17,2,2
2020-04-23,Jueves,23,4,2020,17,2,2
2020-04-24,Viernes,24,4,2020,17,2,2
2020-04-25,Sabado,25,4,2020,17,2,2
2020-04-26,Domingo,26,4,2020,17,2,2
2020-04-27,Lunes,27,4,2020,18,2,2
2020-04-28,Martes,28,4,2020,18,2,2
2020-04-29,Miercoles,29,4,2020,18,2,2
2020-04-30,Jueves,30,4,2020,18,2,2
2020-05-01,Viernes,1,5,2020,18,2,1
2020-05-02,Sabado,2,5,2020,18,2,1
2020-05-03,Domingo,3,5,2020,18,2,1
2020-05-04,Lunes,4,5,2020,19,2,1
2020-05-05,Martes,5,5,2020,19,2,1
2020-05-06,Miercoles,6,5,2020,19,2,1
2020-05-07,Jueves,7,5,2020,19,2,1
2020-05-08,Viernes,8,5,2020,19,2,1
2020-05-09,Sabado,9,5,2020,19,2,1
2020-05-10,Domingo,10,5,2020,19,2,1
2020-05-11,Lunes,11,5,2020,20,2,1
2020-05-12,Martes,12,5,2020,20,2,1
2020-05-13,Miercoles,13,5,2020,20,2,1
2020-05-14,Jueves,14,5,2020,20,2,1
2020-05-15,Viernes,15,5,2020,20,2,2
2020-05-16,Sabado,16,5,2020,20,2,2
2020-05-17,Domingo,17,5,2020,20,2,2
2020-05-18,Lunes,18,5,2020,21,2,2
2020-05-19,Martes,19,5,2020,21,2,2
2020-05-20,Miercoles,20,5,2020,21,2,2
2020-05-21,Jueves,21,5,2020,21,2,2
2020-05-22,Viernes,22,5,2020,21,2,2
2020-05-23,Sabado,23,5,2020,21,2,2
2020-05-24,Domingo,24,5,2020,21,2,2
2020-05-25,Lunes,25,5,2020,22,2,2
2020-05-26,Martes,26,5,2020,22,2,2
2020-05-27,Miercoles,27,5,2020,22,2,2
2020-05-28,Jueves,28,5,2020,22,2,2
2020-05-29,Viernes,29,5,2020,22,2,2
2020-05-30,Sabado,30,5,2020,22,2,2
2020-05-31,Domingo,31,5,2020,22,2,2
2020-06-01,Lunes,1,6,2020,23,2,1
2020-06-02,Martes,2,6,2020,23,2,1
2020-06-03,Miercoles,3,6,2020,23,2,1
2020-06-04,Jueves,4,6,2020,23,2,1
2020-06-05,Viernes,5,6,2020,23,2,1
2020-06-06,Sabado,6,6,2020,23,2,1
2020-06-07,Domingo,7,6,2020,23,2,1
2020-06-08,Lunes,8,6,2020,24,2,1
2020-06-09,Martes,9,6,2020,24,2,1
2020-06-10,Miercoles,10,6,2020,24,2,1
2020-06-11,Jueves,11,6,2020,24,2,1
2020-06-12,Viernes,12,6,2020,24,2,1
2020-06-13,Sabado,13,6,2020,24,2,1
2020-06-14,Domingo,14,6,2020,24,2,1
2020-06-15,Lunes,15,6,2020,25,2,2
2020-06-16,Martes,16,6,2020,25,2,2
2020-06-17,Miercoles,17,6,2020,25,2,2
2020-06-18,Jueves,18,6,2020,25,2,2
2020-06-19,Viernes,19,6,2020,25,2,2
2020-06-20,Sabado,20,6,2020,25,2,2
2020-06-21,Domingo,21,6,2020,25,2,2
2020-06-22,Lunes,22,6,2020,26,2,2
2020-06-23,Martes,23,6,2020,26,2,2
2020-06-24,Miercoles,24,6,2020,26,2,2
2020-06-25,Jueves,25,6,2020,26,2,2
2020-06-26,Viernes,26,6,2020,26,2,2
2020-06-27,Sabado,27,6,2020,26,2,2
2020-06-28,Domingo,28,6,2020,26,2,2
2020-06-29,Lunes,29,6,2020,27,2,2
2020-06-30,Martes,30,6,2020,27,2,2
2020-07-01,Miercoles,1,7,2020,27,3,1
2020-07-02,Jueves,2,7,2020,27,3,1
2020-07-03,Viernes,3,7,2020,27,3,1
2020-07-04,Sabado,4,7,2020,27,3,1
2020-07-05,Domingo,5,7,2020,27,3,1
2020-07-06,Lunes,6,7,2020,28,3,1
2020-07-07,Martes,7,7,2020,28,3,1
2020-07-08,Miercoles,8,7,2020,28,3,1
2020-07-09,Jueves,9,7,2020,28,3,1
2020-07-10,Viernes,10,7,2020,28,3,1
2020-07-11,Sabado,11,7,2020,28,3,1
2020-07-12,Domingo,12,7,2020,28,3,1
2020-07-13,Lunes,13,7,2020,29,3,1
2020-07-14,Martes,14,7,2020,29,3,1
2020-07-15,Miercoles,15,7,2020,29,3,2
2020-07-16,Jueves,16,7,2020,29,3,2
2020-07-17,Viernes,17,7,2020,29,3,2
2020-07-18,Sabado,18,7,2020,29,3,2
2020-07-19,Domingo,19,7,2020,29,3,2
2020-07-20,Lunes,20,7,2020,30,3,2
2020-07-21,Martes,21,7,2020,30,3,2
2020-07-22,Miercoles,22,7,2020,30,3,2
2020-07-23,Jueves,23,7,2020,30,3,2
2020-07-24,Viernes,24,7,2020,30,3,2
2020-07-25,Sabado,25,7,2020,30,3,2
2020-07-26,Domingo,26,7,2020,30,3,2
2020-07-27,Lunes,27,7,2020,31,3,2
2020-07-28,Martes,28,7,2020,31,3,2
2020-07-29,Miercoles,29,7,2020,31,3,2
2020-07-30,Jueves,30,7,2020,31,3,2
2020-07-31,Viernes,31,7,2020,31,3,2
2020-08-01,Sabado,1,8,2020,31,3,1
2020-08-02,Domingo,2,8,2020,31,3,1
2020-08-03,Lunes,3,8,2020,32,3,1
2020-08-04,Martes,4,8,2020,32,3,1
2020-08-05,Miercoles,5,8,2020,32,3,1
2020-08-06,Jueves,6,8,2020,32,3,1
2020-08-07,Viernes,7,8,2020,32,3,1
2020-08-08,Sabado,8,8,2020,32,3,1
2020-08-09,Domingo,9,8,2020,32,3,1
2020-08-10,Lunes,10,8,2020,33,3,1
2020-08-11,Martes,11,8,2020,33,3,1
2020-08-12,Miercoles,12,8,2020,33,3,1
2020-08-13,Jueves,13,8,2020,33,3,1
2020-08-14,Viernes,14,8,2020,33,3,1
2020-08-15,Sabado,15,8,2020,33,3,2
2020-08-16,Domingo,16,8,2020,33,3,2
2020-08-17,Lunes,17,8,2020,34,3,2
2020-08-18,Martes,18,8,2020,34,3,2
2020-08-19,Miercoles,19,8,2020,34,3,2
2020-08-20,Jueves,20,8,2020,34,3,2
2020-08-21,Viernes,21,8,2020,34,3,2
2020-08-22,Sabado,22,8,2020,34,3,2
2020-08-23,Domingo,23,8,2020,34,3,2
2020-08-24,Lunes,24,8,2020,35,3,2
2020-08-25,Martes,25,8,2020,35,3,2
2020-08-26,Miercoles,26,8,2020,35,3,2
2020-08-27,Jueves,27,8,2020,35,3,2
2020-08-28,Viernes,28,8,2020,35,3,2
2020-08-29,Sabado,29,8,2020,35,3,2
2020-08-30,Domingo,30,8,2020,35,3,2
2020-08-31,Lunes,31,8,2020,36,3,2
2020-09-01,Martes,1,9,2020,36,3,1
2020-09-02,Miercoles,2,9,2020,36,3,1
2020-09-03,Jueves,3,9,2020,36,3,1
2020-09-04,Viernes,4,9,2020,36,3,1
2020-09-05,Sabado,5,9,2020,36,3,1
2020-09-06,Domingo,6,9,2020,36,3,1
2020-09-07,Lunes,7,9,2020,37,3,1
2020-09-08,Martes,8,9,2020,37,3,1
2020-09-09,Miercoles,9,9,2020,37,3,1
2020-09-10,Jueves,10,9,2020,37,3,1
2020-09-11,Viernes,11,9,2020,37,3,1
2020-09-12,Sabado,12,9,2020,37,3,1
2020-09-13,Domingo,13,9,2020,37,3,1
2020-09-14,Lunes,14,9,2020,38,3,1
2020-09-15,Martes,15,9,2020,38,3,2
2020-09-16,Miercoles,16,9,2020,38,3,2
2020-09-17,Jueves,17,9,2020,38,3,2
2020-09-18,Viernes,18,9,2020,38,3,2
2020-09-19,Sabado,19,9,2020,38,3,2
2020-09-20,Domingo,20,9,2020,38,3,2
2020-09-21,Lunes,21,9,2020,39,3,2
2020-09-22,Martes,22,9,2020,39,3,2
2020-09-23,Miercoles,23,9,2020,39,3,2
2020-09-24,Jueves,24,9,2020,39,3,2
2020-09-25,Viernes,25,9,2020,39,3,2
2020-09-26,Sabado,26,9,2020,39,3,2
2020-09-27,Domingo,27,9,2020,39,3,2
2020-09-28,Lunes,28,9,2020,40,3,2
2020-09-29,Martes,29,9,2020,40,3,2
2020-09-30,Miercoles,30,9,2020,40,3,2
2020-10-01,Jueves,1,10,2020,40,4,1
2020-10-02,Viernes,2,10,2020,40,4,1
2020-10-03,Sabado,3,10,2020,40,4,1
2020-10-04,Domingo,4,10,2020,40,4,1
2020-10-05,Lunes,5,10,2020,41,4,1
2020-10-06,Martes,6,10,2020,41,4,1
2020-10-07,Miercoles,7,10,2020,41,4,1
2020-10-08,Jueves,8,10,2020,41,4,1
2020-10-09,Viernes,9,10,2020,41,4,1
2020-10-10,Sabado,10,10,2020,41,4,1
2020-10-11,Domingo,11,10,2020,41,4,1
2020-10-12,Lunes,12,10,2020,42,4,1
2020-10-13,Martes,13,10,2020,42,4,1
2020-10-14,Miercoles,14,10,2020,42,4,1
2020-10-15,Jueves,15,10,2020,42,4,2
2020-10-16,Viernes,16,10,2020,42,4,2
2020-10-17,Sabado,17,10,2020,42,4,2
2020-10-18,Domingo,18,10,2020,42,4,2
2020-10-19,Lunes,19,10,2020,43,4,2
2020-10-20,Martes,20,10,2020,43,4,2
2020-10-21,Miercoles,21,10,2020,43,4,2
2020-10-22,Jueves,22,10,2020,43,4,2
2020-10-23,Viernes,23,10,2020,43,4,2
2020-10-24,Sabado,24,10,2020,43,4,2
2020-10-25,Domingo,25,10,2020,43,4,2
2020-10-26,Lunes,26,10,2020,44,4,2
2020-10-27,Martes,27,10,2020,44,4,2
2020-10-28,Miercoles,28,10,2020,44,4,2
2020-10-29,Jueves,29,10,2020,44,4,2
2020-10-30,Viernes,30,10,2020,44,4,2
2020-10-31,Sabado,31,10,2020,44,4,2
2020-11-01,Domingo,1,11,2020,44,4,1
2020-11-02,Lunes,2,11,2020,45,4,1
2020-11-03,Martes,3,11,2020,45,4,1
2020-11-04,Miercoles,4,11,2020,45,4,1
2020-11-05,Jueves,5,11,2020,45,4,1
2020-11-06,Viernes,6,11,2020,45,4,1
2020-11-07,Sabado,7,11,2020,45,4,1
2020-11-08,Domingo,8,11,2020,45,4,1
2020-11-09,Lunes,9,11,2020,46,4,1
2020-11-10,Martes,10,11,2020,46,4,1
2020-11-11,Miercoles,11,11,2020,46,4,1
2020-11-12,Jueves,12,11,2020,46,4,1
2020-11-13,Viernes,13,11,2020,46,4,1
2020-11-14,Sabado,14,11,2020,46,4,1
2020-11-15,Domingo,15,11,2020,46,4,2
2020-11-16,Lunes,16,11,2020,47,4,2
2020-11-17,Martes,17,11,2020,47,4,2
2020-11-18,Miercoles,18,11,2020,47,4,2
2020-11-19,Jueves,19,11,2020,47,4,2
2020-11-20,Viernes,20,11,2020,47,4,2
2020-11-21,Sabado,21,11,2020,47,4,2
2020-11-22,Domingo,22,11,2020,47,4,2
2020-11-23,Lunes,23,11,2020,48,4,2
2020-11-24,Martes,24,11,2020,48,4,2
2020-11-25,Miercoles,25,11,2020,48,4,2
2020-11-26,Jueves,26,11,2020,48,4,2
2020-11-27,Viernes,27,11,2020,48,4,2
2020-11-28,Sabado,28,11,2020,48,4,2
2020-11-29,Domingo,29,11,2020,48,4,2
2020-11-30,Lunes,30,11,2020,49,4,2
2020-12-01,Martes,1,12,2020,49,4,1
2020-12-02,Miercoles,2,12,2020,49,4,1
2020-12-03,Jueves,3,12,2020,49,4,1
2020-12-04,Viernes,4,12,2020,49,4,1
2020-12-05,Sabado,5,12,2020,49,4,1
2020-12-06,Domingo,6,12,2020,49,4,1
2020-12-07,Lunes,7,12,2020,50,4,1
2020-12-08,Martes,8,12,2020,50,4,1
2020-12-09,Miercoles,9,12,2020,50,4,1
2020-12-10,Jueves,10,12,2020,50,4,1
2020-12-11,Viernes,11,12,2020,50,4,1
2020-12-12,Sabado,12,12,2020,50,4,1
2020-12-13,Domingo,13,12,2020,50,4,1
2020-12-14,Lunes,14,12,2020,51,4,1
2020-12-15,Martes,15,12,2020,51,4,2
2020-12-16,Miercoles,16,12,2020,51,4,2
2020-12-17,Jueves,17,12,2020,51,4,2
2020-12-18,Viernes,18,12,2020,51,4,2
2020-12-19,Sabado,19,12,2020,51,4,2
2020-12-20,Domingo,20,12,2020,51,4,2
2020-12-21,Lunes,21,12,2020,52,4,2
2020-12-22,Martes,22,12,2020,52,4,2
2020-12-23,Miercoles,23,12,2020,52,4,2
2020-12-24,Jueves,24,12,2020,52,4,2
2020-12-25,Viernes,25,12,2020,52,4,2
2020-12-26,Sabado,26,12,2020,52,4,2
2020-12-27,Domingo,27,12,2020,52,4,2
2020-12-28,Lunes,28,12,2020,53,4,2
2020-12-29,Martes,29,12,2020,53,4,2
2020-12-30,Miercoles,30,12,2020,53,4,2
2020-12-31,Jueves,31,12,2020,53,4,2
2021-01-01,Viernes,1,1,2021,53,1,1
2021-01-02,Sabado,2,1,2021,53,1,1
2021-01-03,Domingo,3,1,2021,53,1,1
2021-01-04,Lunes,4,1,2021,1,1,1
2021-01-05,Martes,5,1,2021,1,1,1
2021-01-06,Miercoles,6,1,2021,1,1,1
2021-01-07,Jueves,7,1,2021,1,1,1
2021-01-08,Viernes,8,1,2021,1,1,1
2021-01-09,Sabado,9,1,2021,1,1,1
2021-01-10,Domingo,10,1,2021,1,1,1
2021-01-11,Lunes,11,1,2021,2,1,1
2021-01-12,Martes,12,1,2021,2,1,1
2021-01-13,Miercoles,13,1,2021,2,1,1
2021-01-14,Jueves,14,1,2021,2,1,1
2021-01-15,Viernes,15,1,2021,2,1,2
2021-01-16,Sabado,16,1,2021,2,1,2
2021-01-17,Domingo,17,1,2021,2,1,2
2021-01-18,Lunes,18,1,2021,3,1,2
2021-01-19,Martes,19,1,2021,3,1,2
2021-01-20,Miercoles,20,1,2021,3,1,2
2021-01-21,Jueves,21,1,2021,3,1,2
2021-01-22,Viernes,22,1,2021,3,1,2
2021-01-23,Sabado,23,1,2021,3,1,2
2021-01-24,Domingo,24,1,2021,3,1,2
2021-01-25,Lunes,25,1,2021,4,1,2
2021-01-26,Martes,26,1,2021,4,1,2
2021-01-27,Miercoles,27,1,2021,4,1,2
2021-01-28,Jueves,28,1,2021,4,1,2
2021-01-29,Viernes,29,1,2021,4,1,2
2021-01-30,Sabado,30,1,2021,4,1,2
2021-01-31,Domingo,31,1,2021,4,1,2
2021-02-01,Lunes,1,2,2021,5,1,1
2021-02-02,Martes,2,2,2021,5,1,1
2021-02-03,Miercoles,3,2,2021,5,1,1
2021-02-04,Jueves,4,2,2021,5,1,1
2021-02-05,Viernes,5,2,2021,5,1,1
2021-02-06,Sabado,6,2,2021,5,1,1
2021-02-07,Domingo,7,2,2021,5,1,1
2021-02-08,Lunes,8,2,2021,6,1,1
2021-02-09,Martes,9,2,2021,6,1,1
2021-02-10,Miercoles,10,2,2021,6,1,1
2021-02-11,Jueves,11,2,2021,6,1,1
2021-02-12,Viernes,12,2,2021,6,1,1
2021-02-13,Sabado,13,2,2021,6,1,1
2021-02-14,Domingo,14,2,2021,6,1,1
2021-02-15,Lunes,15,2,2021,7,1,2
2021-02-16,Martes,16,2,2021,7,1,2
2021-02-17,Miercoles,17,2,2021,7,1,2
2021-02-18,Jueves,18,2,2021,7,1,2
2021-02-19,Viernes,19,2,2021,7,1,2
2021-02-20,Sabado,20,2,2021,7,1,2
2021-02-21,Domingo,21,2,2021,7,1,2
2021-02-22,Lunes,22,2,2021,8,1,2
2021-02-23,Martes,23,2,2021,8,1,2
2021-02-24,Miercoles,24,2,2021,8,1,2
2021-02-25,Jueves,25,2,2021,8,1,2
2021-02-26,Viernes,26,2,2021,8,1,2
2021-02-27,Sabado,27,2,2021,8,1,2
2021-02-28,Domingo,28,2,2021,8,1,2
2021-03-01,Lunes,1,3,2021,9,1,1
2021-03-02,Martes,2,3,2021,9,1,1
2021-03-03,Miercoles,3,3,2021,9,1,1
2021-03-04,Jueves,4,3,2021,9,1,1
2021-03-05,Viernes,5,3,2021,9,1,1
2021-03-06,Sabado,6,3,2021,9,1,1
2021-03-07,Domingo,7,3,2021,9,1,1
2021-03-08,Lunes,8,3,2021,10,1,1
2021-03-09,Martes,9,3,2021,10,1,1
2021-03-10,Miercoles,10,3,2021,10,1,1
2021-03-11,Jueves,11,3,2021,10,1,1
2021-03-12,Viernes,12,3,2021,10,1,1
2021-03-13,Sabado,13,3,2021,10,1,1
2021-03-14,Domingo,14,3,2021,10,1,1
2021-03-15,Lunes,15,3,2021,11,1,2
2021-03-16,Martes,16,3,2021,11,1,2
2021-03-17,Miercoles,17,3,2021,11,1,2
2021-03-18,Jueves,18,3,2021,11,1,2
2021-03-19,Viernes,19,3,2021,11,1,2
2021-03-20,Sabado,20,3,2021,11,1,2
2021-03-21,Domingo,21,3,2021,11,1,2
2021-03-22,Lunes,22,3,2021,12,1,2
2021-03-23,Martes,23,3,2021,12,1,2
2021-03-24,Miercoles,24,3,2021,12,1,2
2021-03-25,Jueves,25,3,2021,12,1,2
2021-03-26,Viernes,26,3,2021,12,1,2
2021-03-27,Sabado,27,3,2021,12,1,2
2021-03-28,Domingo,28,3,2021,12,1,2
2021-03-29,Lunes,29,3,2021,13,1,2
2021-03-30,Martes,30,3,2021,13,1,2
2021-03-31,Miercoles,31,3,2021,13,1,2
2021-04-01,Jueves,1,4,2021,13,2,1
2021-04-02,Viernes,2,4,2021,13,2,1
2021-04-03,Sabado,3,4,2021,13,2,1
2021-04-04,Domingo,4,4,2021,13,2,1
2021-04-05,Lunes,5,4,2021,14,2,1
2021-04-06,Martes,6,4,2021,14,2,1
2021-04-07,Miercoles,7,4,2021,14,2,1
2021-04-08,Jueves,8,4,2021,14,2,1
2021-04-09,Viernes,9,4,2021,14,2,1
2021-04-10,Sabado,10,4,2021,14,2,1
2021-04-11,Domingo,11,4,2021,14,2,1
2021-04-12,Lunes,12,4,2021,15,2,1
2021-04-13,Martes,13,4,2021,15,2,1
2021-04-14,Miercoles,14,4,2021,15,2,1
2021-04-15,Jueves,15,4,2021,15,2,2
2021-04-16,Viernes,16,4,2021,15,2,2
2021-04-17,Sabado,17,4,2021,15,2,2
2021-04-18,Domingo,18,4,2021,15,2,2
2021-04-19,Lunes,19,4,2021,16,2,2
2021-04-20,Martes,20,4,2021,16,2,2
2021-04-21,Miercoles,21,4,2021,16,2,2
2021-04-22,Jueves,22,4,2021,16,2,2
2021-04-23,Viernes,23,4,2021,16,2,2
2021-04-24,Sabado,24,4,2021,16,2,2
2021-04-25,Domingo,25,4,2021,16,2,2
2021-04-26,Lunes,26,4,2021,17,2,2
2021-04-27,Martes,27,4,2021,17,2,2
2021-04-28,Miercoles,28,4,2021,17,2,2
2021-04-29,Jueves,29,4,2021,17,2,2
2021-04-30,Viernes,30,4,2021,17,2,2
2021-05-01,Sabado,1,5,2021,17,2,1
2021-05-02,Domingo,2,5,2021,17,2,1
2021-05-03,Lunes,3,5,2021,18,2,1
2021-05-04,Martes,4,5,2021,18,2,1
2021-05-05,Miercoles,5,5,2021,18,2,1
2021-05-06,Jueves,6,5,2021,18,2,1
2021-05-07,Viernes,7,5,2021,18,2,1
2021-05-08,Sabado,8,5,2021,18,2,1
2021-05-09,Domingo,9,5,2021,18,2,1
2021-05-10,Lunes,10,5,2021,19,2,1
2021-05-11,Martes,11,5,2021,19,2,1
2021-05-12,Miercoles,12,5,2021,19,2,1
2021-05-13,Jueves,13,5,2021,19,2,1
2021-05-14,Viernes,14,5,2021,19,2,1
2021-05-15,Sabado,15,5,2021,19,2,2
2021-05-16,Domingo,16,5,2021,19,2,2
2021-05-17,Lunes,17,5,2021,20,2,2
2021-05-18,Martes,18,5,2021,20,2,2
2021-05-19,Miercoles,19,5,2021,20,2,2
2021-05-20,Jueves,20,5,2021,20,2,2
2021-05-21,Viernes,21,5,2021,20,2,2
2021-05-22,Sabado,22,5,2021,20,2,2
2021-05-23,Domingo,23,5,2021,20,2,2
2021-05-24,Lunes,24,5,2021,21,2,2
2021-05-25,Martes,25,5,2021,21,2,2
2021-05-26,Miercoles,26,5,2021,21,2,2
2021-05-27,Jueves,27,5,2021,21,2,2
2021-05-28,Viernes,28,5,2021,21,2,2
2021-05-29,Sabado,29,5,2021,21,2,2
2021-05-30,Domingo,30,5,2021,21,2,2
2021-05-31,Lunes,31,5,2021,22,2,2
2021-06-01,Martes,1,6,2021,22,2,1
2021-06-02,Miercoles,2,6,2021,22,2,1
2021-06-03,Jueves,3,6,2021,22,2,1
2021-06-04,Viernes,4,6,2021,22,2,1
2021-06-05,Sabado,5,6,2021,22,2,1
2021-06-06,Domingo,6,6,2021,22,2,1
2021-06-07,Lunes,7,6,2021,23,2,1
2021-06-08,Martes,8,6,2021,23,2,1
2021-06-09,Miercoles,9,6,2021,23,2,1
2021-06-10,Jueves,10,6,2021,23,2,1
2021-06-11,Viernes,11,6,2021,23,2,1
2021-06-12,Sabado,12,6,2021,23,2,1
2021-06-13,Domingo,13,6,2021,23,2,1
2021-06-14,Lunes,14,6,2021,24,2,1
2021-06-15,Martes,15,6,2021,24,2,2
2021-06-16,Miercoles,16,6,2021,24,2,2
2021-06-17,Jueves,17,6,2021,24,2,2
2021-06-18,Viernes,18,6,2021,24,2,2
2021-06-19,Sabado,19,6,2021,24,2,2
2021-06-20,Domingo,20,6,2021,24,2,2
2021-06-21,Lunes,21,6,2021,25,2,2
2021-06-22,Martes,22,6,2021,25,2,2
2021-06-23,Miercoles,23,6,2021,25,2,2
2021-06-24,Jueves,24,6,2021,25,2,2
2021-06-25,Viernes,25,6,2021,25,2,2
2021-06-26,Sabado,26,6,2021,25,2,2
2021-06-27,Domingo,27,6,2021,25,2,2
2021-06-28,Lunes,28,6,2021,26,2,2
2021-06-29,Martes,29,6,2021,26,2,2
2021-06-30,Miercoles,30,6,2021,26,2,2
2021-07-01,Jueves,1,7,2021,26,3,1
2021-07-02,Viernes,2,7,2021,26,3,1
2021-07-03,Sabado,3,7,2021,26,3,1
2021-07-04,Domingo,4,7,2021,26,3,1
2021-07-05,Lunes,5,7,2021,27,3,1
2021-07-06,Martes,6,7,2021,27,3,1
2021-07-07,Miercoles,7,7,2021,27,3,1
2021-07-08,Jueves,8,7,2021,27,3,1
2021-07-09,Viernes,9,7,2021,27,3,1
2021-07-10,Sabado,10,7,2021,27,3,1
2021-07-11,Domingo,11,7,2021,27,3,1
2021-07-12,Lunes,12,7,2021,28,3,1
2021-07-13,Martes,13,7,2021,28,3,1
2021-07-14,Miercoles,14,7,2021,28,3,1
2021-07-15,Jueves,15,7,2021,28,3,2
2021-07-16,Viernes,16,7,2021,28,3,2
2021-07-17,Sabado,17,7,2021,28,3,2
2021-07-18,Domingo,18,7,2021,28,3,2
2021-07-19,Lunes,19,7,2021,29,3,2
2021-07-20,Martes,20,7,2021,29,3,2
2021-07-21,Miercoles,21,7,2021,29,3,2
2021-07-22,Jueves,22,7,2021,29,3,2
2021-07-23,Viernes,23,7,2021,29,3,2
2021-07-24,Sabado,24,7,2021,29,3,2
2021-07-25,Domingo,25,7,2021,29,3,2
2021-07-26,Lunes,26,7,2021,30,3,2
2021-07-27,Martes,27,7,2021,30,3,2
2021-07-28,Miercoles,28,7,2021,30,3,2
2021-07-29,Jueves,29,7,2021,30,3,2
2021-07-30,Viernes,30,7,2021,30,3,2
2021-07-31,Sabado,31,7,2021,30,3,2
2021-08-01,Domingo,1,8,2021,30,3,1
